CustomerKey,FirstName,LastName,FullName,Age,MaritalStatus,Gender,DateFirstPurchase,CustomerCity
14155,Olivia,Morris,Olivia Morris,43,M,Female,2018-04-28,Newcastle upon Tyne
14156,Preston,Gonzalez,Preston Gonzalez,50,S,Male,2020-02-10,London
14157,Willie,Xu,Willie Xu,44,S,Male,2018-04-10,London
14158,Craig,Moreno,Craig Moreno,50,S,Male,2018-04-08,York
14159,Jay,Malhotra,Jay Malhotra,44,S,Male,2018-04-07,Bracknell
14160,Brittney,Hu,Brittney Hu,50,M,Female,2018-08-23,Erlangen
14161,Claudia,Li,Claudia Li,50,S,Female,2018-08-04,Eilenburg
14162,Brett,Garcia,Brett Garcia,49,M,Male,2018-08-10,Frankfurt
14163,Ebony,Garcia,Ebony Garcia,49,M,Female,2018-08-19,Berlin
14164,Kari,Smith,Kari Smith,44,S,Female,2018-08-13,Duesseldorf
14165,Natalie,Gray,Natalie Gray,50,S,Female,2018-04-20,Newcastle upon Tyne
14166,Elizabeth,Jenkins,Elizabeth Jenkins,96,M,Female,2020-02-14,Saint Germain en Laye
14167,Pamela,Subram,Pamela Subram,68,S,Female,2018-08-14,Frankfurt
14168,Edwin,Guo,Edwin Guo,67,M,Male,2021-01-25,Chatou
14169,Carmen,Martinez,Carmen Martinez,45,S,Female,2019-02-13,Saint Germain en Laye
14170,Rebekah,Moreno,Rebekah Moreno,50,S,Female,2019-03-07,Saint Ouen
14171,Michele,Lal,Michele Lal,74,S,Female,2018-08-08,Frankfurt
14172,Carla,Garcia,Carla Garcia,75,S,Female,2020-04-09,London
14173,Tonya,Shan,Tonya Shan,74,M,Female,2020-05-25,Verrieres Le Buisson
14174,Alberto,Diaz,Alberto Diaz,68,M,Male,2020-02-22,Berlin
14175,Cynthia,Mehta,Cynthia Mehta,74,M,Female,2020-08-17,Bury
14176,Mindy,Rai,Mindy Rai,73,M,Female,2020-06-10,Bobigny
14177,Kenneth,Nara,Kenneth Nara,73,M,Male,2020-12-08,Dunkerque
14178,Katie,Raje,Katie Raje,72,S,Female,2020-11-24,Paris
14179,Claudia,Xu,Claudia Xu,67,S,Female,2021-01-14,Braunschweig
14180,Henry,Patel,Henry Patel,73,M,Male,2020-05-09,Erlangen
14181,Adriana,Chandra,Adriana Chandra,72,M,Female,2018-08-24,Frankfurt
14182,Steve,Lin,Steve Lin,59,M,Male,2020-09-02,Frankfurt am Main
14183,Robyn,Carlson,Robyn Carlson,60,S,Female,2018-04-10,Milton Keynes
14184,Caleb,Jenkins,Caleb Jenkins,54,M,Male,2020-04-04,Runcorn
14185,Frank,Vazquez,Frank Vazquez,66,S,Male,2019-03-17,Les Ulis
14186,Katrina,Tang,Katrina Tang,67,M,Female,2019-03-20,Paris
14187,Eugene,Lu,Eugene Lu,66,M,Male,2020-12-07,Hamburg
14188,Meagan,Sanchez,Meagan Sanchez,67,M,Female,2020-07-20,Paris
14189,Krista,Martin,Krista Martin,67,M,Female,2018-08-17,Dresden
14190,Candace,Patel,Candace Patel,68,M,Female,2020-07-16,München
14191,Derrick,Martin,Derrick Martin,63,M,Male,2018-04-11,Reading
14192,Ronald,Kapoor,Ronald Kapoor,68,M,Male,2019-03-21,Pantin
14193,Pamela,Vance,Pamela Vance,69,S,Female,2020-05-23,Duesseldorf
14194,Cassie,Rai,Cassie Rai,69,M,Female,2020-03-13,London
14195,Clinton,Blanco,Clinton Blanco,69,S,Male,2018-04-22,London
14196,Felicia,Dominguez,Felicia Dominguez,68,M,Female,2020-04-13,Watford
14197,Frank,Gill,Frank Gill,65,M,Male,2020-10-08,Braunschweig
14198,Daisy,Romero,Daisy Romero,69,M,Female,2018-08-15,Hamburg
14199,Samuel,Anderson,Samuel Anderson,70,M,Male,2020-06-03,Bury
14200,Colleen,Goel,Colleen Goel,70,M,Female,2019-03-09,Colombes
14201,Marie,Serrano,Marie Serrano,71,M,Female,2020-11-14,Paris
14202,Clayton,Zeng,Clayton Zeng,71,S,Male,2020-04-28,Saarbrücken
14203,Seth,Rodriguez,Seth Rodriguez,72,S,Male,2019-03-01,Bobigny
14204,Chelsea,Sara,Chelsea Sara,55,M,Female,2020-01-28,Lieusaint
14205,Wesley,Wu,Wesley Wu,72,S,Male,2020-03-19,Sèvres
14206,Edwin,West,Edwin West,72,M,Male,2021-01-09,Kassel
14207,José,Saraiva,José Saraiva,71,M,Male,2018-09-28,München
14208,Eugene,Xu,Eugene Xu,71,S,Male,2020-02-05,Gloucestershire
14209,Craig,Ramos,Craig Ramos,44,M,Male,2020-02-21,Lane Cove
14210,Jenny,Tang,Jenny Tang,42,M,Female,2019-08-12,South Melbourne
14211,Emma,Bradley,Emma Bradley,38,S,Female,2019-08-07,Gold Coast
14212,Erick,Madan,Erick Madan,44,S,Male,2020-05-11,Darlinghurst
14213,Autumn,Guo,Autumn Guo,43,M,Female,2020-05-06,Milsons Point
14214,Robyn,Munoz,Robyn Munoz,44,S,Female,2019-08-14,Malabar
14215,Stacey,Yang,Stacey Yang,44,S,Female,2019-08-14,Cloverdale
14216,Edwin,Zheng,Edwin Zheng,39,S,Male,2019-08-07,Seaford
14217,Terrance,Lopez,Terrance Lopez,39,S,Male,2020-03-09,Coffs Harbour
14218,Karl,Kumar,Karl Kumar,39,S,Male,2019-08-17,Sunbury
14219,Christy,Ye,Christy Ye,44,S,Female,2019-08-15,North Sydney
14220,Latasha,Romero,Latasha Romero,39,M,Female,2019-08-11,Lane Cove
14221,Glenn,Zhao,Glenn Zhao,47,S,Male,2020-03-07,St. Leonards
14222,Dawn,Zhang,Dawn Zhang,41,S,Female,2020-08-18,Darlinghurst
14223,Larry,Rubio,Larry Rubio,41,M,Male,2020-06-04,Hobart
14224,Tamara,She,Tamara She,40,S,Female,2019-09-08,Lane Cove
14225,Alisha,Chen,Alisha Chen,47,M,Female,2019-08-31,Hawthorne
14226,Heidi,Mehta,Heidi Mehta,47,S,Female,2019-09-01,Lavender Bay
14227,Alison,Xu,Alison Xu,41,M,Female,2020-02-26,Milsons Point
14228,Arturo,Raje,Arturo Raje,47,S,Male,2020-04-29,Melbourne
14229,Allen,Perez,Allen Perez,48,S,Male,2020-05-17,Geelong
14230,Luis,Coleman,Luis Coleman,48,S,Male,2019-09-05,Townsville
14231,Kari,Sai,Kari Sai,46,M,Female,2020-02-08,Findon
14232,Omar,Huang,Omar Huang,42,M,Male,2020-03-30,Rockhampton
14233,Ricardo,She,Ricardo She,48,S,Male,2020-07-03,Malabar
14234,Gina,Romero,Gina Romero,49,S,Female,2019-08-29,Perth
14235,Larry,Alvarez,Larry Alvarez,43,M,Male,2019-09-23,Wollongong
14236,Abigail,Richardson,Abigail Richardson,43,M,Female,2019-09-21,Melbourne
14237,Kate,Andersen,Kate Andersen,43,M,Female,2020-04-07,Cloverdale
14238,Jay,Gonzalez,Jay Gonzalez,49,M,Male,2019-09-13,Wollongong
14239,Maria,Peterson,Maria Peterson,78,M,Female,2019-05-06,Lakewood
14240,Caroline,Foster,Caroline Foster,78,M,Female,2019-05-26,Kirkland
14241,Grace,Wood,Grace Wood,77,M,Female,2020-07-31,Coronado
14242,Rafael,Ye,Rafael Ye,77,M,Male,2019-06-12,Bremerton
14243,Gregory,Winston,Gregory Winston,71,S,Female,2020-04-06,Oregon City
14244,Jennifer,Griffin,Jennifer Griffin,66,M,Female,2020-04-18,Metchosin
14245,Ana,Russell,Ana Russell,76,M,Female,2020-01-30,Woodburn
14246,Devin,Garcia,Devin Garcia,71,S,Male,2020-03-02,Glendale
14247,Hunter,Allen,Hunter Allen,77,M,Male,2021-01-10,Spokane
14248,Misty,Tang,Misty Tang,77,M,Female,2020-09-24,Bellflower
14249,Eduardo,Thomas,Eduardo Thomas,77,M,Male,2020-05-30,National City
14250,Adam,Collins,Adam Collins,77,S,Male,2020-08-30,Concord
14251,Alex,Brooks,Alex Brooks,76,M,Male,2020-11-06,Santa Cruz
14252,Destiny,Cook,Destiny Cook,76,M,Female,2020-12-20,Portland
14253,Eduardo,Scott,Eduardo Scott,75,S,Male,2019-06-01,Burbank
14254,Tabitha,Gill,Tabitha Gill,75,M,Female,2020-07-02,Bellflower
14255,Jonathan,Jackson,Jonathan Jackson,76,S,Male,2019-06-09,Edmonds
14256,Elizabeth,Robinson,Elizabeth Robinson,76,S,Female,2019-06-11,Lynnwood
14257,James,Carter,James Carter,76,M,Male,2020-08-19,National City
14258,Haley,Foster,Haley Foster,75,S,Female,2021-01-24,San Carlos
14259,Antonio,Flores,Antonio Flores,66,S,Male,2019-09-16,Melton
14260,Frank,Ruiz,Frank Ruiz,65,S,Male,2019-09-05,Warrnambool
14261,Meredith,Subram,Meredith Subram,66,S,Female,2019-09-09,Rhodes
14262,Jon,He,Jon He,60,M,Male,2019-09-03,Port Macquarie
14263,Nina,Lal,Nina Lal,65,S,Female,2019-09-01,Silverwater
14264,Karl,Lal,Karl Lal,65,S,Male,2019-09-15,Seaford
14265,Garrett,Bell,Garrett Bell,44,S,Male,2020-07-02,Shawnee
14266,Cory,Patel,Cory Patel,44,M,Male,2020-02-27,Bellingham
14267,Lauren,Wood,Lauren Wood,43,S,Female,2019-06-02,Corvallis
14268,Isabella,Roberts,Isabella Roberts,38,S,Female,2019-06-27,Beverly Hills
14269,Tony,She,Tony She,43,M,Male,2020-09-23,Beverly Hills
14270,James,Ross,James Ross,44,S,Male,2019-06-21,La Jolla
14271,Lucas,Wright,Lucas Wright,45,M,Male,2020-03-08,Spokane
14272,Sydney,Ward,Sydney Ward,45,S,Female,2019-06-08,Puyallup
14273,Angel,Parker,Angel Parker,40,S,Male,2020-09-06,San Gabriel
14274,Edward,Williams,Edward Williams,43,M,Male,2020-04-28,Royal Oak
14275,Arthur,Prasad,Arthur Prasad,64,S,Male,2019-09-19,Findon
14276,Melody,Suarez,Melody Suarez,64,S,Female,2019-09-07,Townsville
14277,Jerry,She,Jerry She,57,S,Male,2019-09-21,Rockhampton
14278,Olivia,Sanchez,Olivia Sanchez,55,M,Female,2020-07-19,Melbourne
14279,Taylor,Barnes,Taylor Barnes,55,M,Female,2019-09-06,Warrnambool
14280,Isaac,Oliver,Isaac Oliver,46,S,Male,2020-04-20,Bremerton
14281,Daniel,Wilson,Daniel Wilson,46,S,Male,2020-05-08,Vancouver
14282,Brianna,Lewis,Brianna Lewis,45,S,Female,2020-03-07,Newton
14283,Seth,Simmons,Seth Simmons,39,S,Male,2019-06-21,Lake Oswego
14284,Wyatt,Anderson,Wyatt Anderson,45,S,Male,2019-06-10,Sedro Woolley
14285,Taylor,Hughes,Taylor Hughes,39,S,Female,2019-05-30,Burlingame
14286,Kristine,Hernandez,Kristine Hernandez,60,M,Female,2019-09-26,Newcastle
14287,Derek,Xie,Derek Xie,48,S,Male,2019-09-09,Port Macquarie
14288,Christina,Ramirez,Christina Ramirez,53,S,Female,2019-05-31,El Cajon
14289,Jessica,Martinez,Jessica Martinez,52,S,Female,2019-06-01,Santa Cruz
14290,Jonathan,Wilson,Jonathan Wilson,62,S,Male,2019-07-22,Corvallis
14291,Tyler,White,Tyler White,61,S,Male,2020-01-29,Oak Bay
14292,Isabella,Ross,Isabella Ross,56,S,Female,2019-07-21,Concord
14293,Kyle,Campbell,Kyle Campbell,62,M,Male,2020-08-18,Daly City
14294,Steven,Gray,Steven Gray,61,M,Male,2020-04-25,El Cajon
14295,Hannah,Thomas,Hannah Thomas,62,S,Female,2020-05-28,West Covina
14296,Benjamin,Russell,Benjamin Russell,62,M,Male,2020-05-28,Beaverton
14297,Kristin,Raji,Kristin Raji,62,M,Female,2019-07-16,Bellflower
14298,Kaitlyn,Jenkins,Kaitlyn Jenkins,62,M,Female,2019-07-15,Los Angeles
14299,Jermaine,Chandra,Jermaine Chandra,52,M,Male,2019-09-07,Goulburn
14300,Colin,He,Colin He,52,S,Male,2019-09-14,Seaford
14301,Ruben,Vazquez,Ruben Vazquez,57,M,Male,2019-09-01,Port Macquarie
14302,April,Beck,April Beck,57,S,Female,2019-08-28,Brisbane
14303,Briana,Ramos,Briana Ramos,57,M,Female,2019-09-19,Port Macquarie
14304,Jacquelyn,Jimenez,Jacquelyn Jimenez,51,M,Female,2019-09-26,Melbourne
14305,Brendan,Shen,Brendan Shen,57,M,Male,2019-09-19,Goulburn
14306,Byron,Ramos,Byron Ramos,58,M,Male,2019-09-04,Hobart
14307,Ross,Perez,Ross Perez,58,M,Male,2020-02-19,Darlinghurst
14308,Marie,Ramos,Marie Ramos,41,S,Female,2019-09-14,Lane Cove
14309,Orlando,Sanz,Orlando Sanz,53,S,Male,2020-02-25,Perth
14310,Jon,Zeng,Jon Zeng,47,S,Male,2019-09-17,Rhodes
14311,Erik,Alvarez,Erik Alvarez,42,S,Male,2020-03-06,Sydney
14312,Claudia,Lin,Claudia Lin,58,M,Female,2020-02-18,Caloundra
14313,Christian,Smith,Christian Smith,58,M,Male,2020-08-09,Port Macquarie
14314,Katherine,Cooper,Katherine Cooper,54,M,Female,2020-06-20,Hobart
14315,Carl,Chander,Carl Chander,55,S,Male,2020-04-22,Townsville
14316,Leonard,Anand,Leonard Anand,57,M,Male,2019-08-30,Coffs Harbour
14317,Steve,Liang,Steve Liang,56,S,Male,2020-02-05,Lavender Bay
14318,Seth,Rogers,Seth Rogers,56,M,Male,2020-03-11,Rockhampton
14319,Renee,Sanz,Renee Sanz,56,M,Female,2020-07-01,Warrnambool
14320,Amy,Hu,Amy Hu,52,M,Female,2020-07-18,Perth
14321,Jackson,Evans,Jackson Evans,55,M,Male,2020-11-14,Sunbury
14322,Sydney,Thomas,Sydney Thomas,61,S,Female,2019-08-31,Coffs Harbour
14323,Colin,Tang,Colin Tang,61,S,Male,2019-09-13,Rhodes
14324,Jessie,Alvarez,Jessie Alvarez,62,S,Female,2019-09-04,South Melbourne
14325,Crystal,Li,Crystal Li,62,S,Female,2019-09-24,Melbourne
14326,Joe,Perez,Joe Perez,62,S,Male,2019-09-04,Townsville
14327,Kyle,Butler,Kyle Butler,43,S,Male,2020-11-18,Downey
14328,Andrea,Rogers,Andrea Rogers,42,S,Female,2020-02-22,Shawnee
14329,Holly,Sanchez,Holly Sanchez,43,S,Female,2020-01-28,Burbank
14330,Matthew,Harris,Matthew Harris,42,M,Male,2020-05-14,Sooke
14331,Timothy,Murphy,Timothy Murphy,39,S,Male,2020-09-23,Milwaukie
14332,Jade,Rogers,Jade Rogers,39,S,Female,2020-06-06,N. Vancouver
14333,Bobby,Suri,Bobby Suri,39,S,Male,2020-11-27,Bremerton
14334,Patrick,Murphy,Patrick Murphy,39,M,Male,2019-07-24,Walla Walla
14335,Allison,Cox,Allison Cox,40,M,Female,2019-06-30,Walla Walla
14336,Gabriel,Baker,Gabriel Baker,40,M,Male,2019-07-06,Beaverton
14337,Olivia,Coleman,Olivia Coleman,41,S,Female,2019-08-03,Oregon City
14338,Natalie,Taylor,Natalie Taylor,41,M,Female,2020-05-17,Cliffside
14339,Brandy,Suri,Brandy Suri,41,S,Female,2020-02-12,Bellflower
14340,Miranda,Butler,Miranda Butler,42,S,Female,2021-01-05,Salem
14341,Sean,Sanders,Sean Sanders,39,M,Male,2020-07-10,Langley
14342,Beth,Ruiz,Beth Ruiz,40,S,Female,2019-07-31,Ballard
14343,Xavier,Turner,Xavier Turner,40,M,Male,2019-08-18,Corvallis
14344,Kurt,Xie,Kurt Xie,79,S,Male,2020-04-19,Gold Coast
14345,Kristi,Rodriguez,Kristi Rodriguez,79,M,Female,2019-08-30,Bendigo
14346,Evelyn,Perez,Evelyn Perez,78,S,Female,2019-09-26,Goulburn
14347,Tara,Goel,Tara Goel,78,S,Female,2019-09-22,Malabar
14348,Alex,Scott,Alex Scott,76,M,Male,2019-09-04,Port Macquarie
14349,Nicole,Griffin,Nicole Griffin,43,M,Female,2020-09-11,Oregon City
14350,Emily,Moore,Emily Moore,43,S,Female,2020-09-18,Portland
14351,Riley,Gray,Riley Gray,43,S,Female,2020-03-20,Berkeley
14352,Melissa,Butler,Melissa Butler,38,S,Female,2020-07-10,Lynnwood
14353,Erin,Reed,Erin Reed,44,S,Female,2020-03-16,Vancouver
14354,Seth,Green,Seth Green,45,S,Male,2019-08-24,San Carlos
14355,Ian,King,Ian King,45,M,Male,2019-08-14,Lebanon
14356,Isabella,Baker,Isabella Baker,46,S,Female,2019-08-23,San Gabriel
14357,Dalton,Collins,Dalton Collins,52,M,Male,2019-08-26,Santa Cruz
14358,Amanda,Watson,Amanda Watson,51,M,Female,2020-07-29,Kirkland
14359,Eduardo,Henderson,Eduardo Henderson,50,M,Male,2020-02-10,Metchosin
14360,Samantha,Patterson,Samantha Patterson,60,S,Female,2020-10-24,Mill Valley
14361,Franklin,Raje,Franklin Raje,60,M,Male,2021-01-06,Bremerton
14362,Roberto,Gill,Roberto Gill,47,S,Male,2019-08-12,Beaverton
14363,Natalie,Long,Natalie Long,45,S,Female,2020-04-29,Westminster
14364,Mario,Rai,Mario Rai,46,M,Male,2019-08-13,Berkeley
14365,Evan,Ward,Evan Ward,46,M,Male,2019-07-31,Long Beach
14366,Anna,Brooks,Anna Brooks,48,S,Female,2019-09-15,Marysville
14367,Courtney,Green,Courtney Green,42,S,Female,2019-09-03,Milwaukie
14368,Richard,Thompson,Richard Thompson,48,M,Male,2021-01-14,Concord
14369,Devin,Sanchez,Devin Sanchez,47,M,Male,2020-07-06,Oregon City
14370,Meghan,Dominguez,Meghan Dominguez,41,M,Female,2020-07-13,Burnaby
14371,Jeremiah,Lewis,Jeremiah Lewis,47,M,Male,2020-03-15,Sooke
14372,Kaitlyn,Washington,Kaitlyn Washington,47,M,Female,2020-06-11,Port Orchard
14373,Ricardo,Jai,Ricardo Jai,41,M,Male,2020-06-21,Burlingame
14374,David,Yang,David Yang,41,M,Male,2019-09-27,National City
14375,Alexandra,Moore,Alexandra Moore,43,M,Female,2020-07-02,Walla Walla
14376,Faith,Torres,Faith Torres,75,S,Female,2020-07-30,Everett
14377,Paula,Ruiz,Paula Ruiz,75,S,Female,2019-09-12,Bellingham
14378,Cory,Mehta,Cory Mehta,69,S,Male,2019-09-17,Burlingame
14379,Richard,Foster,Richard Foster,75,M,Male,2019-09-20,Fremont
14380,Kaylee,Watson,Kaylee Watson,75,M,Female,2019-09-18,Lebanon
14381,Alexa,Cooper,Alexa Cooper,63,S,Female,2019-09-02,Corvallis
14382,Darren,Blanco,Darren Blanco,69,S,Male,2019-09-02,Berkeley
14383,Marvin,Ferrier,Marvin Ferrier,74,M,Male,2020-08-11,Concord
14384,Rachel,Miller,Rachel Miller,74,M,Female,2020-10-06,Sedro Woolley
14385,Maria,Hall,Maria Hall,68,M,Female,2019-10-18,Lebanon
14386,Marissa,Wood,Marissa Wood,73,S,Female,2019-10-10,Glendale
14387,Brittany,Hughes,Brittany Hughes,72,M,Female,2020-05-02,Langley
14388,Kaylee,Rogers,Kaylee Rogers,73,M,Female,2020-05-28,National City
14389,Ryan,Harris,Ryan Harris,72,M,Male,2020-10-30,Downey
14390,Logan,Kumar,Logan Kumar,71,M,Male,2020-11-03,Santa Monica
14391,Jason,Long,Jason Long,72,M,Male,2020-09-24,Sedro Woolley
14392,Justin,Jackson,Justin Jackson,71,M,Male,2019-10-08,Yakima
14393,José,Perez,José Perez,66,S,Male,2020-09-29,Corvallis
14394,Jacob,Rodriguez,Jacob Rodriguez,66,M,Male,2019-10-19,Bellingham
14395,Devin,Reed,Devin Reed,61,S,Male,2020-10-17,Grossmont
14396,Zoe,Sanchez,Zoe Sanchez,71,S,Female,2020-07-17,Olympia
14397,Sierra,Edwards,Sierra Edwards,71,S,Female,2021-01-25,Port Orchard
14398,James,Anderson,James Anderson,70,M,Male,2019-10-12,Spokane
14399,Jeremy,Peterson,Jeremy Peterson,65,S,Male,2020-04-12,San Diego
14400,Brandon,Brown,Brandon Brown,70,S,Male,2019-10-02,San Francisco
14401,Jose,Kumar,Jose Kumar,70,M,Male,2020-05-22,Salem
14402,Hailey,Parker,Hailey Parker,70,S,Female,2020-12-31,Tacoma
14403,Angelica,Russell,Angelica Russell,70,S,Female,2020-12-13,Bellflower
14404,Rachel,Davis,Rachel Davis,68,S,Female,2020-02-22,Ballard
14405,Dylan,Walker,Dylan Walker,69,M,Male,2020-09-21,Bellingham
14406,Carrie,Schmidt,Carrie Schmidt,63,M,Female,2019-10-06,Berkeley
14407,Thomas,Bryant,Thomas Bryant,69,M,Male,2021-01-03,Coronado
14408,Jasmine,Cook,Jasmine Cook,68,S,Female,2020-12-06,National City
14409,Eric,Wang,Eric Wang,63,M,Male,2020-07-01,National City
14410,Arianna,Brooks,Arianna Brooks,69,M,Female,2020-11-26,Newport Beach
14411,Ashley,Johnson,Ashley Johnson,68,S,Female,2019-10-03,Lake Oswego
14412,Nicole,Blue,Nicole Blue,68,S,Female,2019-10-27,Lebanon
14413,Rachel,Patterson,Rachel Patterson,68,M,Female,2019-10-22,Chula Vista
14414,Rachel,Wilson,Rachel Wilson,67,M,Female,2019-10-14,Coronado
14415,William,Davis,William Davis,62,M,Male,2019-10-14,Long Beach
14416,Madison,Flores,Madison Flores,67,M,Female,2020-05-20,Oak Bay
14417,Ernest,Lu,Ernest Lu,67,S,Male,2019-10-02,Bellingham
14418,Rebecca,Young,Rebecca Young,61,M,Female,2019-10-01,Lake Oswego
14419,Abigail,Ward,Abigail Ward,67,M,Female,2019-11-12,Oregon City
14420,Chloe,Wright,Chloe Wright,50,S,Female,2019-11-26,Lynnwood
14421,Hannah,Barnes,Hannah Barnes,67,M,Female,2019-11-05,Woodburn
14422,Cara,Lu,Cara Lu,55,S,Female,2020-04-06,Stuttgart
14423,Jill,Ruiz,Jill Ruiz,61,M,Female,2020-04-04,Cheltenham
14424,Stefanie,Raman,Stefanie Raman,51,S,Female,2019-03-04,Verrieres Le Buisson
14425,Victor,Carlson,Victor Carlson,50,M,Male,2018-09-15,Duesseldorf
14426,Madison,Hughes,Madison Hughes,56,M,Female,2018-09-21,Erlangen
14427,Emmanuel,Patel,Emmanuel Patel,63,M,Male,2018-04-06,London
14428,Cassie,Andersen,Cassie Andersen,63,S,Female,2018-08-29,Poing
14429,Lacey,He,Lacey He,64,S,Female,2018-03-31,London
14430,Sydney,Jones,Sydney Jones,62,M,Female,2020-10-02,Seattle
14431,Kayla,Moore,Kayla Moore,62,M,Female,2021-01-14,Beverly Hills
14432,Antonio,Russell,Antonio Russell,85,S,Male,2020-09-12,Port Orchard
14433,Jennifer,Peterson,Jennifer Peterson,86,M,Female,2019-11-05,Concord
14434,Sophia,Hill,Sophia Hill,86,S,Female,2019-11-12,Daly City
14435,Jennifer,Wilson,Jennifer Wilson,86,M,Female,2020-08-12,La Jolla
14436,John,Martin,John Martin,53,M,Male,2020-05-17,Vancouver
14437,Mitchell,Anand,Mitchell Anand,54,M,Male,2020-12-18,Beaverton
14438,Gabrielle,Gonzales,Gabrielle Gonzales,48,S,Female,2019-11-07,Issaquah
14439,Brian,Cox,Brian Cox,54,M,Male,2019-11-02,Puyallup
14440,Jon,Tang,Jon Tang,53,M,Male,2019-10-30,Bellflower
14441,William,Lewis,William Lewis,48,M,Male,2020-04-23,Bellflower
14442,Shelby,Peterson,Shelby Peterson,54,S,Female,2019-11-18,Lemon Grove
14443,Benjamin,Wilson,Benjamin Wilson,53,M,Male,2020-03-21,Mill Valley
14444,Patrick,Sanders,Patrick Sanders,54,M,Male,2020-06-24,Mill Valley
14445,Benjamin,Henderson,Benjamin Henderson,53,M,Male,2020-04-06,Palo Alto
14446,Jeremiah,Johnson,Jeremiah Johnson,49,M,Male,2020-02-01,Royal Oak
14447,Madison,Alexander,Madison Alexander,55,S,Female,2019-11-16,Bellingham
14448,Lauren,Butler,Lauren Butler,49,M,Female,2019-11-11,Corvallis
14449,Logan,Jenkins,Logan Jenkins,55,S,Male,2019-11-10,Marysville
14450,Kevin,Butler,Kevin Butler,49,M,Male,2020-05-23,Imperial Beach
14451,Tyler,Moore,Tyler Moore,55,S,Male,2019-11-03,Lakewood
14452,Alex,Gonzalez,Alex Gonzalez,57,M,Male,2019-11-12,Puyallup
14453,Jesse,Scott,Jesse Scott,62,S,Male,2019-11-04,Bremerton
14454,Kayla,Anderson,Kayla Anderson,84,M,Female,2020-04-02,La Jolla
14455,Alexandra,Mitchell,Alexandra Mitchell,56,M,Female,2020-03-02,Metchosin
14456,Benjamin,Walker,Benjamin Walker,45,S,Male,2019-10-30,Sedro Woolley
14457,Thomas,White,Thomas White,56,M,Male,2019-11-30,La Jolla
14458,Jordan,Yang,Jordan Yang,57,M,Male,2020-07-17,Royal Oak
14459,Cody,Gray,Cody Gray,57,S,Male,2020-06-14,Vancouver
14460,Jose,Long,Jose Long,56,M,Male,2020-12-04,Everett
14461,Chloe,Gonzalez,Chloe Gonzalez,56,M,Female,2019-12-20,Spokane
14462,Beth,Sanz,Beth Sanz,57,M,Female,2020-09-17,Beverly Hills
14463,Julia,Patterson,Julia Patterson,51,M,Female,2020-03-08,Coronado
14464,Elizabeth,Price,Elizabeth Price,57,M,Female,2019-12-15,San Carlos
14465,Dakota,Patterson,Dakota Patterson,58,M,Male,2020-02-08,Lake Oswego
14466,Logan,Adams,Logan Adams,58,M,Male,2020-10-13,Oregon City
14467,Aidan,Russell,Aidan Russell,58,M,Male,2020-05-10,Redmond
14468,Grace,Rivera,Grace Rivera,58,S,Female,2020-02-11,Tacoma
14469,Angela,Bell,Angela Bell,58,M,Female,2020-03-31,Yakima
14470,Jeremy,Robinson,Jeremy Robinson,52,M,Male,2019-12-17,Mill Valley
14471,Gabriel,Gonzalez,Gabriel Gonzalez,58,S,Male,2019-12-01,San Carlos
14472,Natalie,Diaz,Natalie Diaz,58,M,Female,2019-12-25,San Gabriel
14473,Miguel,King,Miguel King,53,M,Male,2019-12-07,Santa Cruz
14474,Jacqueline,Murphy,Jacqueline Murphy,58,M,Female,2021-01-28,Oakland
14475,Isabella,Perry,Isabella Perry,58,M,Female,2020-04-17,Seattle
14476,Bryce,Reed,Bryce Reed,64,M,Male,2020-08-26,Burien
14477,Lauren,Lee,Lauren Lee,63,S,Female,2019-12-04,Santa Cruz
14478,Abigail,Patterson,Abigail Patterson,59,S,Female,2020-06-09,Langford
14479,Samantha,Smith,Samantha Smith,82,S,Female,2020-12-12,Woodland Hills
14480,Jackson,Gonzalez,Jackson Gonzalez,53,M,Male,2020-08-12,Vancouver
14481,Mary,Edwards,Mary Edwards,59,S,Female,2019-12-18,Bremerton
14482,Noah,Perez,Noah Perez,59,M,Male,2021-01-05,Corvallis
14483,Nicole,Henderson,Nicole Henderson,59,M,Female,2020-05-16,Lake Oswego
14484,Samantha,Hall,Samantha Hall,53,M,Female,2019-12-02,National City
14485,Bailey,Stewart,Bailey Stewart,59,M,Female,2019-12-18,Redwood City
14486,Jonathan,Coleman,Jonathan Coleman,59,M,Male,2019-11-28,Santa Cruz
14487,Seth,Hall,Seth Hall,64,M,Male,2020-06-09,San Carlos
14488,Connor,Hughes,Connor Hughes,65,M,Male,2020-10-09,Berkeley
14489,Jason,Wang,Jason Wang,60,M,Male,2020-10-27,Glendale
14490,Aidan,Butler,Aidan Butler,60,M,Male,2020-12-04,Coronado
14491,Isaac,Bailey,Isaac Bailey,65,S,Male,2020-05-26,San Diego
14492,Justin,Patterson,Justin Patterson,66,M,Male,2020-04-20,Renton
14493,Sara,Parker,Sara Parker,66,S,Female,2020-12-05,Torrance
14494,Cameron,Diaz,Cameron Diaz,60,M,Male,2019-12-01,Salem
14495,Nathan,Diaz,Nathan Diaz,67,M,Male,2019-12-18,Grossmont
